#Plane_1v2
#Card       tzero  t_zero_err      entries
0    -33.58917     4.11625             14497
1    -34.10289     1.36652             222408
2    -32.68694     0.80550             1031682
3    74.49996     1.61037             595503
4    -24.34647     2.62999             23718
5    -19.50000     0.00000             704
