#Plane_2u2
#Card       tzero  t_zero_err      entries
0    -31.48304     3.42894             12026
1    -30.62587     1.98358             95536
2    -29.41124     0.86698             339724
3    70.72815     2.41541             234301
4    -20.06602     1.63232             22484
5    -9.50000     0.00000             24
