#Plane_1v2
#Card       tzero  t_zero_err      entries
0    -35.15108     6.12994             17553
1    -33.78535     1.31653             304893
2    -32.50657     0.67744             1327278
3    74.16752     2.90509             194431
4    -1.50000     0.00000             26
5    -19.50000     0.00000             6
