#Plane_1u2
#Card       tzero  t_zero_err      entries
0    -11.50000     0.00000             217
1    -24.92093     0.77749             417898
2    -24.65773     0.47607             1078816
3    -30.07096     1.14323             342520
4    -35.87811     4.36770             6869
5    -9.50000     0.00000             6
