#Plane_1u2
#Card       tzero  t_zero_err      entries
0    -26.46794     5.07675             5355
1    -24.91632     0.72905             301873
2    -24.61074     0.50503             937128
3    -30.30899     0.77307             552715
4    -33.13842     2.03427             115590
5    -34.26305     7.85021             3132
